route_id,primary_topology,secondary_phase,tertiary_phase,primary_product,secondary_product,tertiary_product,failure_label,framework_density,largest_free_sphere,accessible_volume_izc,largest_included_sphere,framework_descriptor_json
26172,CHA,,,APO-34,,,success,15.1,3.15152,17.27,6.57102,"{""volume"": 2309.3519974012615, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 3.15152, ""accessible_volume_izc"": 17.27, ""largest_free_sphere_a"": 3.15152, ""largest_free_sphere_b"": 3.15152, ""largest_free_sphere_c"": 3.15148, ""largest_free_sphere_izc"": 3.72, ""largest_included_sphere"": 6.57102, ""largest_free_sphere_a_izc"": 3.72, ""largest_free_sphere_b_izc"": 3.72, ""largest_free_sphere_c_izc"": 3.72, ""largest_included_sphere_a"": 6.56548, ""largest_included_sphere_b"": 6.56732, ""largest_included_sphere_c"": 6.57102, ""largest_included_sphere_fsp"": 6.56548, ""largest_included_sphere_izc"": 7.37, ""chan_num_channels"": 1.0, ""density"": 1.55532, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
26173,DFO,,,DAF-1,,,success,14.9,6.72673,22.01,10.94923,"{""volume"": 8749.499125038366, ""ring_size_0"": 12.0, ""ring_size_1"": 10.0, ""ring_size_2"": 8.0, ""ring_size_3"": 6.0, ""ring_size_4"": 4.0, ""framework_density"": 14.9, ""largest_free_sphere"": 6.72673, ""accessible_volume_izc"": 22.01, ""largest_free_sphere_a"": 4.64229, ""largest_free_sphere_b"": 4.64229, ""largest_free_sphere_c"": 6.72673, ""largest_free_sphere_izc"": 7.19, ""largest_included_sphere"": 10.94923, ""largest_free_sphere_a_izc"": 5.08, ""largest_free_sphere_b_izc"": 5.08, ""largest_free_sphere_c_izc"": 7.19, ""largest_included_sphere_a"": 8.24334, ""largest_included_sphere_b"": 8.24345, ""largest_included_sphere_c"": 10.13802, ""largest_included_sphere_fsp"": 10.13802, ""largest_included_sphere_izc"": 11.29, ""chan_num_channels"": 1.0, ""density"": 1.50522, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
26174,DFO,AEN,,DAF-1,AlPO-5,,mixed_phase,14.9,6.72673,22.01,10.94923,"{""volume"": 8749.499125038366, ""ring_size_0"": 12.0, ""ring_size_1"": 10.0, ""ring_size_2"": 8.0, ""ring_size_3"": 6.0, ""ring_size_4"": 4.0, ""framework_density"": 14.9, ""largest_free_sphere"": 6.72673, ""accessible_volume_izc"": 22.01, ""largest_free_sphere_a"": 4.64229, ""largest_free_sphere_b"": 4.64229, ""largest_free_sphere_c"": 6.72673, ""largest_free_sphere_izc"": 7.19, ""largest_included_sphere"": 10.94923, ""largest_free_sphere_a_izc"": 5.08, ""largest_free_sphere_b_izc"": 5.08, ""largest_free_sphere_c_izc"": 7.19, ""largest_included_sphere_a"": 8.24334, ""largest_included_sphere_b"": 8.24345, ""largest_included_sphere_c"": 10.13802, ""largest_included_sphere_fsp"": 10.13802, ""largest_included_sphere_izc"": 11.29, ""chan_num_channels"": 1.0, ""density"": 1.50522, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
26175,CHA,,,UT-6,,,success,15.1,3.15152,17.27,6.57102,"{""volume"": 2309.3519974012615, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 3.15152, ""accessible_volume_izc"": 17.27, ""largest_free_sphere_a"": 3.15152, ""largest_free_sphere_b"": 3.15152, ""largest_free_sphere_c"": 3.15148, ""largest_free_sphere_izc"": 3.72, ""largest_included_sphere"": 6.57102, ""largest_free_sphere_a_izc"": 3.72, ""largest_free_sphere_b_izc"": 3.72, ""largest_free_sphere_c_izc"": 3.72, ""largest_included_sphere_a"": 6.56548, ""largest_included_sphere_b"": 6.56732, ""largest_included_sphere_c"": 6.57102, ""largest_included_sphere_fsp"": 6.56548, ""largest_included_sphere_izc"": 7.37, ""chan_num_channels"": 1.0, ""density"": 1.55532, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
26176,AEN,,,AlPO-5,,,success,20.1,2.98823,4.02,3.72512,"{""volume"": 2320.2135914483183, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 20.1, ""largest_free_sphere"": 2.98823, ""accessible_volume_izc"": 4.02, ""largest_free_sphere_a"": 0.53344, ""largest_free_sphere_b"": 2.72311, ""largest_free_sphere_c"": 2.98823, ""largest_free_sphere_izc"": 3.66, ""largest_included_sphere"": 3.72512, ""largest_free_sphere_a_izc"": 1.21, ""largest_free_sphere_b_izc"": 3.38, ""largest_free_sphere_c_izc"": 3.66, ""largest_included_sphere_a"": 3.72512, ""largest_included_sphere_b"": 3.72512, ""largest_included_sphere_c"": 3.65934, ""largest_included_sphere_fsp"": 3.65934, ""largest_included_sphere_izc"": 4.43, ""chan_num_channels"": 2.0, ""density"": 2.06405, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26177,,,,LMU-3,,,failed_amorphous,,,,,
26178,,,,AlPO-CJ2,LMU-3,,mixed_phase,,,,,
26179,,,,,,,failed_amorphous,,,,,
26180,,,,amorphous,,,failed_amorphous,,,,,
26181,,IFR,,amorphous,SSZ-42,,failed_amorphous,,,,,
26182,IFR,,,SSZ-42,,,success,17.2,5.87649,15.54,6.51994,"{""volume"": 1863.7789754119765, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.2, ""largest_free_sphere"": 5.87649, ""accessible_volume_izc"": 15.54, ""largest_free_sphere_a"": 0.83243, ""largest_free_sphere_b"": 0.6788, ""largest_free_sphere_c"": 5.87649, ""largest_free_sphere_izc"": 6.38, ""largest_included_sphere"": 6.51994, ""largest_free_sphere_a_izc"": 1.64, ""largest_free_sphere_b_izc"": 1.3, ""largest_free_sphere_c_izc"": 6.38, ""largest_included_sphere_a"": 6.51994, ""largest_included_sphere_b"": 6.51994, ""largest_included_sphere_c"": 6.43487, ""largest_included_sphere_fsp"": 6.43487, ""largest_included_sphere_izc"": 7.24, ""chan_num_channels"": 2.0, ""density"": 1.71302, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26183,IFR,,,SSZ-42,,,success,17.2,5.87649,15.54,6.51994,"{""volume"": 1863.7789754119765, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.2, ""largest_free_sphere"": 5.87649, ""accessible_volume_izc"": 15.54, ""largest_free_sphere_a"": 0.83243, ""largest_free_sphere_b"": 0.6788, ""largest_free_sphere_c"": 5.87649, ""largest_free_sphere_izc"": 6.38, ""largest_included_sphere"": 6.51994, ""largest_free_sphere_a_izc"": 1.64, ""largest_free_sphere_b_izc"": 1.3, ""largest_free_sphere_c_izc"": 6.38, ""largest_included_sphere_a"": 6.51994, ""largest_included_sphere_b"": 6.51994, ""largest_included_sphere_c"": 6.43487, ""largest_included_sphere_fsp"": 6.43487, ""largest_included_sphere_izc"": 7.24, ""chan_num_channels"": 2.0, ""density"": 1.71302, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26184,IFR,,,SSZ-42,,,success,17.2,5.87649,15.54,6.51994,"{""volume"": 1863.7789754119765, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.2, ""largest_free_sphere"": 5.87649, ""accessible_volume_izc"": 15.54, ""largest_free_sphere_a"": 0.83243, ""largest_free_sphere_b"": 0.6788, ""largest_free_sphere_c"": 5.87649, ""largest_free_sphere_izc"": 6.38, ""largest_included_sphere"": 6.51994, ""largest_free_sphere_a_izc"": 1.64, ""largest_free_sphere_b_izc"": 1.3, ""largest_free_sphere_c_izc"": 6.38, ""largest_included_sphere_a"": 6.51994, ""largest_included_sphere_b"": 6.51994, ""largest_included_sphere_c"": 6.43487, ""largest_included_sphere_fsp"": 6.43487, ""largest_included_sphere_izc"": 7.24, ""chan_num_channels"": 2.0, ""density"": 1.71302, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26185,IFR,,,SSZ-42,,,success,17.2,5.87649,15.54,6.51994,"{""volume"": 1863.7789754119765, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.2, ""largest_free_sphere"": 5.87649, ""accessible_volume_izc"": 15.54, ""largest_free_sphere_a"": 0.83243, ""largest_free_sphere_b"": 0.6788, ""largest_free_sphere_c"": 5.87649, ""largest_free_sphere_izc"": 6.38, ""largest_included_sphere"": 6.51994, ""largest_free_sphere_a_izc"": 1.64, ""largest_free_sphere_b_izc"": 1.3, ""largest_free_sphere_c_izc"": 6.38, ""largest_included_sphere_a"": 6.51994, ""largest_included_sphere_b"": 6.51994, ""largest_included_sphere_c"": 6.43487, ""largest_included_sphere_fsp"": 6.43487, ""largest_included_sphere_izc"": 7.24, ""chan_num_channels"": 2.0, ""density"": 1.71302, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26186,,,,amorphous,,,failed_amorphous,,,,,
26187,,,,amorphous,,,failed_amorphous,,,,,
26188,,,,amorphous,,,failed_amorphous,,,,,
26189,,,,amorphous,,,failed_amorphous,,,,,
26190,,,,amorphous,,,failed_amorphous,,,,,
26191,,,,amorphous,,,failed_amorphous,,,,,
26192,,,,amorphous,,,failed_amorphous,,,,,
26193,*BEA,,,Beta,,,success,,,,,
26194,*BEA,,,Beta,,,success,,,,,
26195,,,,,,,failed_amorphous,,,,,
26196,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
26197,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26198,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26199,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26200,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26201,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26202,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26203,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26204,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
26205,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26206,MFS,,,ZSM-57,,,success,17.4,4.3408,10.96,5.82055,"{""volume"": 1946.5732493352784, ""ring_size_0"": 10.0, ""ring_size_1"": 8.0, ""ring_size_2"": 6.0, ""ring_size_3"": 5.0, ""ring_size_4"": 4.0, ""framework_density"": 17.4, ""largest_free_sphere"": 4.3408, ""accessible_volume_izc"": 10.96, ""largest_free_sphere_a"": 4.3408, ""largest_free_sphere_b"": 2.38161, ""largest_free_sphere_c"": 0.73147, ""largest_free_sphere_izc"": 5.37, ""largest_included_sphere"": 5.82055, ""largest_free_sphere_a_izc"": 5.37, ""largest_free_sphere_b_izc"": 3.2, ""largest_free_sphere_c_izc"": 1.57, ""largest_included_sphere_a"": 5.82055, ""largest_included_sphere_b"": 5.76573, ""largest_included_sphere_c"": 5.77717, ""largest_included_sphere_fsp"": 5.82055, ""largest_included_sphere_izc"": 6.81, ""chan_num_channels"": 2.0, ""density"": 1.84518, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26207,,MOR,,quartz,mordenite,,failed_dense,,,,,
26208,MOR,,,Mordenite,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
26209,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
26210,,MFI,,quartz,ZSM-5,,failed_dense,,,,,
26211,MFI,MOR,,ZSM-5,mordenite,,mixed_phase,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
26212,,MFI,,quartz,ZSM-5,,failed_dense,,,,,
26213,,,,quartz,,,failed_dense,,,,,
26214,,,,layered,,,failed_amorphous,,,,,
